PassengerId,Sex,Pclass,ClassXSex,FamilySize_large,FamilySize_small,FamilySize_solo,FarePerPerson,Age,IsChild,Embarked_C,Embarked_Q,Embarked_S,Embarked_unknown,Title_men,Title_noble,Title_other,Title_women,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_no_cabin,Survived
678,0,3,3,0,0,1,9.8417,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
679,0,3,3,1,0,0,5.8625,43.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
680,1,1,4,0,1,0,256.1646,36.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
681,0,3,3,0,0,1,8.1375,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
682,1,1,4,0,0,1,76.7292,27.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
683,1,3,6,0,0,1,9.225,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
684,1,3,6,1,0,0,5.8625,14.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
685,1,2,5,0,1,0,13.0,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
686,1,2,5,0,1,0,10.3948,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
687,1,3,6,1,0,0,6.614583333333333,14.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
688,1,3,6,0,0,1,10.1708,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
689,1,3,6,0,0,1,7.7958,18.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
690,0,1,1,0,1,0,105.66875,15.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
691,1,1,4,0,1,0,28.5,31.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
692,0,3,3,0,1,0,6.70835,4.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
693,1,3,6,0,0,1,56.4958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
694,1,3,6,0,0,1,7.225,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
695,1,1,4,0,0,1,26.55,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
696,1,2,5,0,0,1,13.5,52.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
697,1,3,6,0,0,1,8.05,44.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
698,0,3,3,0,0,1,7.7333,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
699,1,1,4,0,1,0,36.9611,49.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
700,1,3,6,0,0,1,7.65,42.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
701,0,1,1,0,1,0,113.7625,18.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
702,1,1,4,0,0,1,26.2875,35.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
703,0,3,3,0,1,0,7.2271,18.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
704,1,3,6,0,0,1,7.7417,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
705,1,3,6,0,1,0,3.9271,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
706,1,2,5,0,0,1,26.0,39.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
707,0,2,2,0,0,1,13.5,45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
708,1,1,4,0,0,1,26.2875,42.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
709,0,1,1,0,0,1,151.55,22.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
710,1,3,6,0,1,0,5.081933333333333,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
711,0,1,1,0,0,1,49.5042,24.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
712,1,1,4,0,0,1,26.55,40.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
713,1,1,4,0,1,0,26.0,48.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
714,1,3,6,0,0,1,9.4833,29.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
715,1,2,5,0,0,1,13.0,52.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
716,1,3,6,0,0,1,7.65,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
717,0,1,1,0,0,1,227.525,38.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
718,0,2,2,0,0,1,10.5,27.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
719,1,3,6,0,0,1,15.5,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
720,1,3,6,0,0,1,7.775,33.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
721,0,2,2,0,1,0,16.5,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
722,1,3,6,0,1,0,3.5271,17.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
723,1,2,5,0,0,1,13.0,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
724,1,2,5,0,0,1,13.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
725,1,1,4,0,1,0,26.55,27.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
726,1,3,6,0,0,1,8.6625,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
727,0,2,2,0,1,0,5.25,30.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
728,0,3,3,0,0,1,7.7375,21.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
729,1,2,5,0,1,0,13.0,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
730,0,3,3,0,1,0,3.9625,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
731,0,1,1,0,0,1,211.3375,29.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
732,1,3,6,0,0,1,18.7875,11.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
733,1,2,5,0,0,1,13.0,30.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
734,1,2,5,0,0,1,13.0,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
735,1,2,5,0,0,1,13.0,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
736,1,3,6,0,0,1,16.1,28.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
737,0,3,3,1,0,0,6.875,48.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
738,1,1,4,0,0,1,512.3292,35.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
739,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
740,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
741,1,1,4,0,0,1,30.0,40.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
742,1,1,4,0,1,0,39.425,36.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
743,0,1,1,1,0,0,52.475,21.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
744,1,3,6,0,1,0,8.05,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
745,1,3,6,0,0,1,7.925,31.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
746,1,1,4,0,1,0,23.666666666666668,70.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
747,1,3,6,0,1,0,6.75,16.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
748,0,2,2,0,0,1,13.0,30.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
749,1,1,4,0,1,0,26.55,19.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750,1,3,6,0,0,1,7.75,31.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
751,0,2,2,0,1,0,7.666666666666667,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
752,1,3,6,0,1,0,6.2375,6.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
753,1,3,6,0,0,1,9.5,33.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
754,1,3,6,0,0,1,7.8958,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
755,0,2,2,0,1,0,16.25,48.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
756,1,2,5,0,1,0,4.833333333333333,0.67,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
757,1,3,6,0,0,1,7.7958,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
758,1,2,5,0,0,1,11.5,18.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
759,1,3,6,0,0,1,8.05,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
760,0,1,1,0,0,1,86.5,33.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
761,1,3,6,0,0,1,14.5,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
762,1,3,6,0,0,1,7.125,41.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
763,1,3,6,0,0,1,7.2292,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
764,0,1,1,0,1,0,30.0,36.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
765,1,3,6,0,0,1,7.775,16.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
766,0,1,1,0,1,0,38.97915,51.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
767,1,1,4,0,0,1,39.6,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
768,0,3,3,0,0,1,7.75,30.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
769,1,3,6,0,1,0,12.075,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
770,1,3,6,0,0,1,8.3625,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
771,1,3,6,0,0,1,9.5,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
772,1,3,6,0,0,1,7.8542,48.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
773,0,2,2,0,0,1,10.5,57.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
774,1,3,6,0,0,1,7.225,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
775,0,2,2,1,0,0,4.6,54.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
776,1,3,6,0,0,1,7.75,18.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
777,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
778,0,3,3,0,0,1,12.475,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
779,1,3,6,0,0,1,7.7375,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
780,0,1,1,0,1,0,105.66875,43.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
781,0,3,3,0,0,1,7.2292,13.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
782,0,1,1,0,1,0,28.5,17.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
783,1,1,4,0,0,1,30.0,29.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
784,1,3,6,0,1,0,5.8625,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
785,1,3,6,0,0,1,7.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
786,1,3,6,0,0,1,7.25,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
787,0,3,3,0,0,1,7.4958,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
788,1,3,6,1,0,0,4.854166666666667,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
789,1,3,6,0,1,0,5.14375,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
790,1,1,4,0,0,1,79.2,46.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
791,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
792,1,2,5,0,0,1,26.0,16.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
793,0,3,3,1,0,0,6.322727272727272,21.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
794,1,1,4,0,0,1,30.6958,40.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
795,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
796,1,2,5,0,0,1,13.0,39.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
797,0,1,1,0,0,1,25.9292,49.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
798,0,3,3,0,0,1,8.6833,31.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
799,1,3,6,0,0,1,7.2292,30.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
800,0,3,3,0,1,0,8.049999999999999,30.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
801,1,2,5,0,0,1,13.0,34.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
802,0,2,2,0,1,0,8.75,31.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
803,1,1,4,0,1,0,30.0,11.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
804,1,3,6,0,1,0,4.25835,0.42,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
805,1,3,6,0,0,1,6.975,27.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
806,1,3,6,0,0,1,7.775,31.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
807,1,1,4,0,0,1,30.0,39.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
808,0,3,3,0,0,1,7.775,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
809,1,2,5,0,0,1,13.0,39.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
810,0,1,1,0,1,0,26.55,33.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
811,1,3,6,0,0,1,7.8875,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
812,1,3,6,0,0,1,24.15,39.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
813,1,2,5,0,0,1,10.5,35.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
814,0,3,3,1,0,0,4.4678571428571425,6.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
815,1,3,6,0,0,1,8.05,30.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
816,1,1,4,0,0,1,30.0,40.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
817,0,3,3,0,0,1,7.925,23.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
818,1,2,5,0,1,0,12.334733333333332,31.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
819,1,3,6,0,0,1,6.45,43.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
820,1,3,6,1,0,0,4.6499999999999995,10.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
821,0,1,1,0,1,0,31.166666666666668,52.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
822,1,3,6,0,0,1,8.6625,27.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
823,1,1,4,0,0,1,30.0,38.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
824,0,3,3,0,1,0,6.2375,27.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
825,1,3,6,1,0,0,6.614583333333333,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
826,1,3,6,0,0,1,6.95,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,3,6,0,0,1,56.4958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
828,1,2,5,0,1,0,12.334733333333332,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
829,1,3,6,0,0,1,7.75,25.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
830,0,1,1,0,0,1,80.0,62.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
831,0,3,3,0,1,0,7.2271,15.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
832,1,2,5,0,1,0,6.25,0.83,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
833,1,3,6,0,0,1,7.2292,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
834,1,3,6,0,0,1,7.8542,23.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
835,1,3,6,0,0,1,8.3,18.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
836,0,1,1,0,1,0,27.71943333333333,39.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
837,1,3,6,0,0,1,8.6625,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
838,1,3,6,0,0,1,8.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
839,1,3,6,0,0,1,56.4958,32.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
840,1,1,4,0,0,1,29.7,40.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
841,1,3,6,0,0,1,7.925,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
842,1,2,5,0,0,1,10.5,16.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
843,0,1,1,0,0,1,31.0,30.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
844,1,3,6,0,0,1,6.4375,34.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
845,1,3,6,0,0,1,8.6625,17.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
846,1,3,6,0,0,1,7.55,42.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
847,1,3,6,1,0,0,6.322727272727272,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
848,1,3,6,0,0,1,7.8958,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
849,1,2,5,0,1,0,16.5,28.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
850,0,1,1,0,1,0,44.5521,35.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
851,1,3,6,1,0,0,4.4678571428571425,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
852,1,3,6,0,0,1,7.775,74.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
853,0,3,3,0,1,0,5.081933333333333,9.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
854,0,1,1,0,1,0,19.7,16.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
855,0,2,2,0,1,0,13.0,44.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
856,0,3,3,0,1,0,4.675,18.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
857,0,1,1,0,1,0,54.95556666666667,45.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
858,1,1,4,0,0,1,26.55,51.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
859,0,3,3,0,1,0,4.814575,24.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
860,1,3,6,0,0,1,7.2292,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
861,1,3,6,0,1,0,4.702766666666666,41.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
862,1,2,5,0,1,0,5.75,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
863,0,1,1,0,0,1,25.9292,48.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
864,0,3,3,1,0,0,6.322727272727272,21.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
865,1,2,5,0,0,1,13.0,24.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
866,0,2,2,0,0,1,13.0,42.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
867,0,2,2,0,1,0,6.92915,27.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
868,1,1,4,0,0,1,50.4958,31.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
869,1,3,6,0,0,1,9.5,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
870,1,3,6,0,1,0,3.7111,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
871,1,3,6,0,0,1,7.8958,26.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
872,0,1,1,0,1,0,17.518066666666666,47.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
873,1,1,4,0,0,1,5.0,33.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
874,1,3,6,0,0,1,9.0,47.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
875,0,2,2,0,1,0,12.0,28.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
876,0,3,3,0,0,1,7.225,15.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
877,1,3,6,0,0,1,9.8458,20.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
878,1,3,6,0,0,1,7.8958,19.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
879,1,3,6,0,0,1,7.8958,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
880,0,1,1,0,1,0,41.57915,56.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
881,0,2,2,0,1,0,13.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
882,1,3,6,0,0,1,7.8958,33.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
883,0,3,3,0,0,1,10.5167,22.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
884,1,2,5,0,0,1,10.5,28.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
885,1,3,6,0,0,1,7.05,25.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
886,0,3,3,1,0,0,4.854166666666667,39.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
887,1,2,5,0,0,1,13.0,27.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
888,0,1,1,0,0,1,30.0,19.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
889,0,3,3,0,1,0,5.8625,21.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
890,1,1,4,0,0,1,30.0,26.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
891,1,3,6,0,0,1,7.75,32.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
